user_id	ad_clicked	attention	log_id
7gicc1sef65rkhkti3v0hksat1	1	4	20181001170608
en9egt322205jkr52556or4p40	1	4	20181001150719
0vhv2cgsevd8s2shk8tp5akvv1	0	3	20180830223920
nuva8t6sr22kuh52d9uvgf2ks2	0	2	20180826185151
cet48aunmhvgo4d1r93kgdam76	1	5	20170425141845
ogq6rvdfgvpvapuhgnc9sepni5	1	4	20170308170334
p2almnblpgn19hnqj9jk09oq77	0	1	20170225003019
l2kl57gep4r4o27gk5goptu7i6	0	5	20170221014815
gvma8qvpdtvp7p75ir88ap8ra5	0	4	20170214144313
9kb9vdf6c92h75j0pmkr671po3	1	5	20170210174814
1ivnc80gnas73sge9uk4q17ju5	0	4	20170205063343
ihh0fl8kinbmknhr3fbaqfvgl6	0	5	20170204183807
ucssnvg6brbeolk2544m87cuu5	0	3	20170202150502
v5a4nc1vthj4etblpoknqgov90	1	3	20170202021346
b1r7ig125a2d7o7n0t7h0e4063	0	1	20170131200850
aufbasv9dpke336qb7kgu2l6p3	0	5	20170107022351
8bu5mbvloapsh5hr7e9cba9mt5	1	3	20170106210549
trfa0h3tfjerq0qe549p79l5v4	0	2	20170104152436
8pbd2ao3vb2ke931ra2ki2mfr7	0	1	20161230062850
h9fdph4pjalqsseleesmj59he2	0	2	20161222020035
doqtumol4p41vomlvf339pjof5	0	5	20161220181518
malbfseej1t8s0pii2u03dsgv7	0	5	20181002073612
rhpah6d56lto8agntfc9r07l95	0	5	20181002052210
7kl7pgab29i4esu90be7462cg5	1	4	20181001202202
jm0992hgjqori7hp2mrpuldno1	1	4	20181001183436
tseatgvhdh2qbhttu8jc7vg5q3	0	2	20181001182638
ig9r6p1785aqo3000hbj3ajqg0	0	2	20181001181453
v0inh51bnu30kirvg4ck0n8fp6	0	5	20181001133627
b7drcuersrsn4hij99eipvg6l2	0	1	20180911203452
6lpco4pnc8knijae42acdv85v0	1	5	20180118121134
0m8ddm2jckg39j1nric8jjahb7	1	4	20170401143653
ta2b2fr9i7g7p082dta4elbej3	0	4	20170304175452
bvpllad012k6at4kle53vogq47	0	1	20170302004347
nk5a31btj817cqfembn47q4ko5	0	2	20170225111615
fgboaj0ull2jr3q2ee9q1rq1m4	0	4	20170212160506
2gahv84l4s5u6mirh80ii86or6	0	2	20161223013005
2fq3fhu6r693jl2sdb8fhbd190	1	5	20161214224444
e9p107n0a6cfishfhumvvpfnh5	1	5	20181002091602
qtkb7gdfltda88k1h1u44hm896	0	4	20181002062957
c7td9n1uuoh9ku27nciuf89kl5	1	4	20181002000532
orge1rjod1nt2qlf181704ie85	0	2	20181001213356
87t67ipd46ukkp11uvi813gfa3	0	4	20181001181018
pj41g72399e7skiitmkvqqtpa0	1	4	20181001160923
7gqrh7hrv7pvbf58idf8ej6oe5	0	1	20181001155416
l4rh55t2p00i1tq3dt6daoo8f0	1	3	20181001154148
1a9orv5tt7bg5mtrdjl6l268l2	1	5	20181001143716
eieipu16ifvek6vbs07i7p7tf3	0	5	20181001134159
4djf0cjmor238dhtskbc7s3sd4	0	4	20181001124505
lp3qlatfe6jtu4hd79l7kakof1	0	1	20180621010400
e444haqg6qojcapgdr3q3hu7c2	0	4	20170425175809
mtm3l35bdslfl6b2t166972o72	1	4	20170425142807
1v40q386t7vaumbv8sjal11up3	1	5	20170425122953
f9glvao3iu08986jrfm2dvv2e7	0	4	20170320152357
7ppir39ds6o12ej6k1pviuf221	1	2	20170320151956
g37tmkkt93un51oabg3bn4a2g0	1	4	20170315221927
av5p9illsekqtkf2o1npph70p5	0	2	20170314164843
tmdi1666n2oqdq8o0i6qsasmd0	0	4	20170312171858
876s119ldkhgoums3rivgm92i6	0	2	20170304110841
ul09deg3u2sevkklp7v5n0mut5	0	5	20170215055919
0ihb98tjrfcmeg5ih6k0ui2aj1	1	5	20170210170148
9glvub77brdgi5gurt4pe2jcs2	0	2	20170205165338
uuibgt3m22dcee8kmbd6haht54	0	3	20170204171044
v51ll8eqq3sujevbl5s698akv7	0	5	20170203203339
k733fphhjrdb8bc6hda1qpt5a7	0	4	20170101225729
7mq73k2mo91fmuf6rc30nhg1f3	0	4	20161221142559
koisoui6jq9ghb0k95kthgda46	0	2	20181001195518
6uaj8222dc30ohpkpkhqvp60r6	0	4	20181001164555
qmtrc85us47t70saj53a6qipm4	0	5	20181001134127
891vcmkcfscvqdc4r1b939ip10	0	4	20180906191808
16jq7dmf3g5pf4iuhrb1orb9p4	0	4	20180126143816
5cf8h35jmm3nhi0coir0g9ehu3	0	5	20170407011613
6rd6l68103nu2kafj1gbd7tu92	0	4	20170305024532
t2m7bgl0hna1ama61bkambte65	1	5	20170214160052
rd8v8gvfbeacr07nfo9a7oi980	0	3	20170214155428
92fegi7k9kbv10urrhmg5afce2	0	1	20170213165052
393c9g3ofns5kkv4m5ddm1j167	0	5	20170210191600
9dfabrcmsb15ifkrcd6v5tbtl5	0	2	20170206023934
96nhu88vqturkecb3ikd02jer3	1	4	20170204141912
tpmmlq4tn0ab51vg17llc1s7l7	1	4	20170104130334
fe50ik2p1ptrbjfoc16l2j8u10	1	4	20170101190649
36t8g38c7je93agj7sd857uun4	1	4	20161229204116
58ivjeubmso6orgv1b7rf0h6i0	0	4	20161221185048
9thq4i221ei6fifvlb6d22c040	0	2	20161221142645
n6oqhaa4krnsvr7hgndkgpsq07	0	4	20181002082827
dt070jg5dtupqm4957mhl4i7o4	1	2	20181002035145
al6jij2mlqntoac19jt7mtpfb4	0	4	20181002021417
ogdq41o3kt6ol0u9bbmsvs83c2	0	5	20181001234654
th6ji85nqoqjq075nklae9q576	1	4	20181001223835
0qack1uel214u96hjnr4k660e5	0	4	20181001185852
qojutsfftuvtrlesjlondghtb6	0	4	20181001173100
0uvvot2pbgb3p4jaasek0anvq0	1	5	20181001154630
3c7pnso2gs831pgcp5ij98rqu5	0	5	20181001130858
go1tgb6n0rl6dga10tdfkl10n2	0	4	20181001124935
f8c4fu0i93p3spmoc88d154ps6	1	5	20180919144041
qplm05sojm5cpnak8raau7gg70	0	1	20180820153523
g3fkuq01rk77ejicp8u4ejuvk3	0	4	20180805172321
m89b6qgdnau8lt77ao42n8jun0	0	4	20170425173009
dida13a5ocicgakno74vqt42a6	0	2	20170317171705
s4cib3r1nsodk0ebmmljigh7r5	1	5	20170308162333
tacriu60r4eulalcok022sdp51	0	4	20170303191734
ge5qjjt42sf81v1r47tf9e44o4	0	4	20170220200957
tp30tns4379hbl7ogphcv5ohd4	0	4	20170213040351
7j5gs1ha2re00rtuk940h6ek43	0	3	20170212194425
3nng28kfjp6sr9086joo1vm1u2	0	5	20170210164443
nkncsf2i5esb1hebllq9lga0a1	0	1	20170205185924
mcf9t8tjhs4u5an0j3nrauja13	0	1	20170203032234
lj003os076hin84h8lefivr332	1	3	20170202143739
vnikfu185mi9honk53sa0qih32	0	2	20161224024051
jjfivam46pthe0sj9afsv3dh61	0	4	20181002132842
7kgk9va7ios81lf02tbdsantu0	0	4	20181001211228
pigc45bk9rv5pf3aaugh303u27	0	4	20181001161900
ck561nnt1ggfo1og5ljt171ah2	1	2	20181001153251
enktm3vbf60e6tkcj79mrh6s92	0	4	20181001144803
q9gqtqflro23vq2d6pujegagr1	0	4	20181001141040
bgp30rkaf3npqqf5ft324fq6b2	0	4	20180909110534
dn91fmqe8bn2go95m04ol91d74	0	2	20180906174257
c0j298q0h963bup36i8uh0f2q4	0	4	20180712035317
5rhdto3kle22lctorjr4ouqvb4	0	5	20180627181020
i8urvd82mqc053398j2tm222o1	0	1	20180126083817
naade90qc42gunc0ruudp51jf1	0	3	20170326184635
hqsejpgjgatj3lgleuv8dlnm63	0	2	20170226224149
etiu1orebsuk8ur45mcii26s55	1	5	20170220191700
l2f07ks5jnim3famqbn8rq7k65	0	4	20170212143542
ek5e1jdsnhsdkcnubvfhd7j117	1	5	20170211032515
o2udds1sjs3bev5l4vqqlagbc4	0	3	20170210143514
5qo15dv6kcite7hp0nr4h74gr6	1	3	20170205075136
kl5s1f7klm4nfbsa8vi3n04tv7	1	4	20170205072753
jie3drf758318dl91n0aqoajd3	1	5	20170131174127
7krr1oi23sbfqro8eg4n3k0th5	0	4	20170104061559
pfbdc2k84knpnfruv3qhit6pt7	0	4	20161231104451
rr4q50iucrjnm5et3d011mdr02	0	4	20161223092820
30s7f0vmqcshiik3ikbbkrfkg5	1	2	20181002153456
91s1dqqfmte6acm8ts9sh2ang3	0	4	20181002111706
msaj6037b176bst7n7m0dcpp76	0	5	20181001153517
tnr4pc7t1i0mt87vltdqfvgfm2	0	4	20181001150757
dakk63nruoat76ulm5g7lss2i3	0	4	20181001144218
9m9j0u8t0hqdvrnm07btsff4k2	0	5	20181001132304
ljqlido2iojk79pt1i7hngahp4	0	5	20180903171718
upnblpeltlul2vkf0bnopg5jl4	1	4	20180118164512
32fgvhq9v2p2mh11j53m0rtvr1	1	5	20170425140835
ovvg4abkqarbdvvpneik2kmtj2	0	5	20170425135752
nq4rbjf43s92qa8806f859ejt4	0	4	20170327034852
argodbiellgbd7bjo0a06majb0	0	4	20170325200638
05ghf4ejouln8663kgbe2j1nj5	1	3	20170323235857
uq5ueb8vlgh8go5bdmk13c45q3	1	2	20170228170007
uvh8qtqqdds95m8cp3ic33fml2	0	4	20170224105559
rmda9m47ahpb1k9tqe921v7601	0	4	20170215162250
g6ahtu7k00cu38efjufu28pkv1	1	5	20170214160530
clu7t5t9tbgrr8fg1b4afg5fv0	0	1	20170211224118
ir679u8roth6tnh3jir0ml3q92	1	4	20161230033508
j44l1749je32ncs40ebdmtq9o1	0	4	20161227165724
4m4qshs5s73t9aujvb11k5voh3	0	5	20161226160010
df2lhb03872qsdgkr9kel19na3	0	5	20161221212335
dbav0r77vr6pn63tgofbcphe57	0	4	20181002143241
inqu37blg8ldk4o8ju0m4rrk81	1	5	20181002132806
da731ham5refetsp6bpj1r0du2	0	4	20181002091314
1ejgf2r79dr887e2li68r8ov12	1	4	20181002072314
rk5oc870gi8nu4sgv5afohc895	1	4	20181002023552
pp2ale073ntihkj4un07i36g94	0	5	20181002003411
jbfueajoueh22vjkj6vurhie66	1	4	20181001211316
qnf77d45cqunb3eu4eds6fgdq4	0	4	20181001191446
bqaooqmav7dc7q254r24pgjeb0	1	4	20181001190800
9nvhvfh03hstti41egfsek1rb3	0	5	20181001171041
0t6n80hbvfuocdbiiq44a3j5b1	0	2	20181001155420
r1osgbloo8lf038r6o7fc8iv65	0	4	20181001144857
pf52e1afirg3484opm6ndc3aq7	0	1	20181001135852
npddstt365o8p4rsantvi5cdl1	0	2	20180906162557
pou0aeo13aib195ke70ojtt7n7	1	3	20180826222802
ufipbefl8v4vp05k13h27h87v7	1	4	20180513221717
oftds961tb8ide0dqsl2kga3k1	0	5	20170425230917
4cidh0poajtodd8m3jrajdbs56	0	4	20170330005555
8fere2glgscu4m46ip4voa7su0	0	2	20170320133436
h92fmhot4r0c6v0dh9i7oepur2	0	2	20170228053539
2vf3c5jlb3p6ai8mgrfuio66f3	0	5	20170223040338
i7qgthp69qisuduee6pl28cad4	0	4	20170222201643
5dn38ocm3co99sop9mgbfp7pd2	1	5	20170220135138
lpov7o04s7vg119oqmh5h9vqa0	1	5	20170212145531
v412r37ucb62dpiv5re8q0cmf5	0	4	20170211210417
v2v3p6qeandb7hii0o1e1uf091	0	2	20170206082737
trm7317jc8i2tm9dalb7p88dk6	0	4	20170206025736
35avnk5kknuk9h9hirs944ocj4	1	5	20170205164742
qt02embcdt3s96pqv1vf0fs7p5	1	4	20170106024027
bboi3vvvdd5jj5tb19k4mb1ad1	0	5	20161227015305
589a997pir9vrdt3h4rgjiolc7	0	1	20161221062522
9k7e1d73n5reh06p705cgp2ke7	0	2	20161218020519
mo3c1k4qe4lpbnueoidhhq8174	0	3	20181001211710
868465ld64q3lvjr9cihoa1jb6	0	4	20181001172227
the2a20l2ghlrfbv1rnl5vsl92	1	4	20181001161225
eli183jll63fk9050s079t32q4	0	2	20181001142531
rfvpe3l54prn4vsgct7atuc812	0	5	20181001141824
l96e7kgrqh58fbq9vjl5kqdjs0	1	2	20181001133923
32n1hokib7pcu08s0tbq3950g3	0	3	20180126133555
ia9odt2p8lopdck549cd3mtqn2	1	4	20180126055722
631mebhu3ste848eo8082d06l7	0	2	20180118152635
95tj7vs27ej3njnufe6m16e8f1	1	5	20170425154248
pfre0am5qh0f62mkg51hn0slm3	0	4	20170313121822
edihbi95njpga1uqjh90tushr6	0	2	20170224175936
i3tcqskq0fj41b32g1ag1rdff3	1	2	20170222190950
ac2vldfjq1hf0bh08gb2j5n4m0	0	2	20170210170418
rdkd4f1g11n7i0hkd1p9ass2r0	0	3	20170202141418
7uel7bv14c9q9rgnqso0pkgpu3	0	1	20170105015207
j64802h73gbcgh53mhivd5e404	0	4	20170102162833
rhlfsjpomrpuslgf65hvd0f1o6	0	4	20161226003715
ta02bk75emr9oeicfs7ipt9am7	1	5	20181001192811
v4l6ch13614khojkj8c9isgp00	1	4	20181001155830
ggqrodccb4ke0npegsscu0er25	1	5	20181001155249
i0l91m11ckehchr478r5d6j1e0	0	4	20181001154142
155sp9jjp7kvdnedgei6re0dj2	1	4	20181001132055
72qk6g6gpdt3i9t4n71bia5db1	1	4	20181001130200
ltapta8fj71jnod8cbumgqaap6	0	4	20180619191056
9cnv87tch1mfk8qbrj7p3hgo64	1	4	20180126015322
bkhdq9gn5df8ibf1emoes6b2r4	0	4	20180119020513
1l7seup1nnrtcjo0h3gftjq0s6	0	5	20170425231223
mgabjeuu3qdo1jkgjjn9vhq1o6	1	4	20170404154111
mcd32edi7pvrlh9raibh1q4ik3	0	5	20170227181615
6som9mevoaq4r0p5jcpn3ieov7	0	4	20170216212247
daa33no9lludmcql0ou6n48ls7	1	5	20170210214234
b22dic1aecug2gjpr2qets8og0	0	4	20170207134359
2atkp01sk5mmosgoal3m1prmf3	0	4	20170205164939
pih01ffhokg14ej2opksanvql0	1	4	20170201151919
obhf7f8bklqlpuiag12ea4n2j7	0	4	20161222235520
7ocdqh5tkvo7er1qg3b3243b95	1	5	20181002084538
6m667bjvod2461midv76v7u6l2	0	1	20181002082405
k39l3k7bkr6us55b6u0e8mciq0	1	2	20181001215118
3pljekjtvjc6jr2rkodropa7e1	0	4	20181001214112
df0rcj6bf9s1u2o2ih0knj3j22	0	5	20181001170747
g231r5eqavkm27nlq996i7ltt2	1	4	20181001170242
var7iluu65qarpcnlobu11mun0	1	5	20181001134200
05p6kv59q4a1bvng2k4gpcsg75	0	5	20180701082238
ptqaqouajfcp03duemc15n4be4	0	4	20180619190934
atsh13mh7t3b7c83f5cjm9bas3	1	4	20170403043816
a165a2pue02jlgeraflkqisd17	0	2	20170316051934
uclun9g1kgpeji1i8ag213l177	1	4	20170304023029
dvf4mghmd2p73m9df7vp1jkim3	1	4	20170227212140
q4qnbq53ok08o0gdvtb7gfl3i6	0	4	20170211212357
29tp1ru6phdltv1bbfdujegk85	0	4	20170205193847
kmbc7m140usad9gend707epuf7	0	1	20170203193957
gasr70ulnchi73qimi4sl8egi2	0	5	20170131235731
sh4qk82ki4chg296nmnoqpsdk0	1	5	20161230032831
2j9oqlptmqvs8cm9ju6kgscvf5	0	4	20161224044655
4c7ae9jrhahblapbeuo0b72e70	1	4	20161223011419
8urjghueubpkt89b44512h24j0	0	5	20161223004756
bgcahsu0m9nb4q9fo9arklp2c2	0	4	20181002163229
bs6b0f2i52muhmnue875v6ur85	0	4	20181002092614
abavbi46e6a6u9eqqbdujti150	0	4	20181002005441
gjj2nek9ojsaprbn7uev7vc112	0	4	20181001190813
jf0csq4qikt15s728b02h7evj6	0	4	20181001174008
fqh7urv6in5gj2qd5g3bb3p7q3	0	5	20181001133000
mk09tvsoop938jiff7m29t0nr6	0	2	20181001124933
orbq701vf3hqpsv64jled5der0	0	3	20180901154357
nrgs0mccufgo1cnkht90kh1r64	0	4	20180630181502
43f7fahbevt6nbr0k21vfc5vj4	0	4	20180118150617
bi4he1d8c4dgeulpn3rtk7vtv2	0	4	20170312012726
tlamqf4dq4bjc9m92lkq10l0b7	0	5	20170309202920
4b5kr1vkbo4mes5b4ssjf0lof0	0	3	20170303123905
qo0qdm11kbl0c25qfr36k83c82	0	4	20170221061159
b8vohc3k2akl6io2db1no692t7	0	2	20170204025555
h0seibgtnir0n5lnsaef1rv314	0	4	20170201135609
trlff0474rifnig7bu53fp19h2	1	4	20170131135123
nasfebrjnh247vns1mtavk40a4	0	4	20170103080037
ljhh0gsfb7hagbdmhnegaklcv1	1	5	20161226050751
tl6o3ackr7krj4b2lcsqco3ha7	0	5	20181002110746
ntaps93mv2ah3vojopi48al5p7	1	2	20181002031759
uuda94u80vidj01hecufkj2n20	0	4	20181002014600
leucvd8dqf30r21kbqnmhd6rp0	0	4	20181001180436
t065bo46nih9t0f2horn9ed435	0	1	20181001144942
r5pf03lv6h2m6ha8qj24ofv0p1	0	2	20181001143701
lj4javo1f7g34hi92u933bf4h5	0	5	20181001124450
2sgusdfjq32vhphl4uv7noa445	0	2	20180814020431
tojrq80hnrs08f1eksds9e3k43	0	4	20180730024356
37dhnscpa8cg7fk1v5usjn68d6	0	2	20180626214331
ft227b62msgnsg36qe6iipnqj7	0	4	20180518214139
ramt2565bj17qg4qdd6t586575	0	2	20180126055222
mdvj0pnadu5n52najis34fp2s5	1	5	20180118124423
og026u0bhbaqo9l5huqblliu85	0	5	20170425184833
vjgj53g5h4avvqb9f61cpe2ib5	0	2	20170402094448
476b7lhrvah9cdgoh35n0ajgd4	1	5	20170206205243
qsqqcc9jq8rjipjvp77jji0fp7	0	4	20170202212839
3rmc6l5k8k6hu8tfb9trg0e3c3	1	5	20170202153532
r5l9l3kfi34klsg1i0tjttr983	0	5	20170201094402
163k0oranfsl7406qgkp21pk54	0	5	20170103041419
nkngtj2svpkbl2najbjqd6vm24	0	2	20161228190857
0a398kovfnto8t2rjs9i2aghg1	0	5	20161227181109
umhvfufpf6cfju51abtlg59gb3	0	5	20161223053841
j8k8hje5q6d64o010nu6l2cht6	0	2	20181002015251
hlj9a5mhpj63fge2jch132u8f3	0	5	20181001184659
lj9vti3pct52moplc5k601e8l2	0	2	20181001161127
m7v14pjruc6mpatquofi7anut4	1	5	20181001144634
seb8l940449qgmj9ku47hubn57	0	5	20181001133017
fik1sejav044k52rehre39um44	0	4	20181001130655
9dg8oo8ap1top89ammjp4f7vb2	0	4	20181001125956
auf456741esmqghv4s6llsll77	1	5	20180920050132
snoo10dq9vt3hh0sq9atitk9g5	0	4	20180721194308
uiephsoq4gt1ev2ett59a9d806	0	4	20180720043440
tpmofvrogpvqtu1d81e6u7kmj3	0	4	20180517213604
5qcghupugt7i2ck66scncpp884	0	2	20180517212838
vl6tv09gqch75bdng0uuu13g92	1	2	20180118120341
3de5uuh8v66v5si50eas5utsd3	0	4	20170405152831
8nqtof6eh49frcfa13626e0324	1	4	20170309074836
bapi8eq3ec804un56bfbhrslq1	0	3	20170223183641
labn1sankqsa34kv7d8uivvt23	0	4	20170223142955
hsqdlac9samtjeli16v59nrnh7	0	4	20170215120409
ov1tni29s16cnvc7hvta214rq2	1	5	20170201005727
541icq9d2f1g4fogb0pam62iu4	0	4	20170107023701
80gfs3fqqiig0anl0akluf9o11	1	4	20161230062128
d146qp2gj9f7hk3i15v7o6vam4	0	2	20161230021002
4oodfpukmhvdm6svifujgasnn6	1	4	20161229202138
gl97fkfpiijs8ae014fqlm7c44	0	4	20161229175846
uich3t9ljc0fh0nng4um3k71m4	0	5	20161227175454
ous04kvecqk2n0b29guhihvhu1	1	5	20161226141639
fe66bjems0j5vaokbnr0ab9v66	0	4	20161223133658
kglf34kt7re9cvtu4vfo415dm4	0	1	20181002145804
6dv2ihkjs65sjsmhrlmcg1r1r5	0	5	20181002055814
sqdickn7ah7r70o7befpllun66	0	4	20181002040806
bl5otnhdidkt6i8djqcjg2np16	0	4	20181001210026
prrm765lgieb8o2jr5etle5j51	0	5	20181001184452
rk5o6e76netb6snckpan3blhf0	0	4	20181001173034
d6hspu169vvppm3f0f44mjfkr5	0	4	20181001164655
r5rm0snuuu8ro0v02lnu98upg2	0	4	20181001133716
p8pfljvece18mur0qpboh96b06	0	2	20180904043041
bme7d2lqdhhbenlciu8lqjmnq0	0	5	20180817212033
ukbek61spmv32rdbvjf3f9an31	0	1	20180724113121
pbc2kdq5vsh04rrct5pi2qcd94	1	5	20180630103619
r0p77ti5ug561vmaq5hl6m9fb7	0	2	20180126111626
1f0036omnv5f4mstp13ce1isu4	0	4	20180118201620
ogo9lamgsei1dta8dg1g527ah1	0	2	20170306185912
h8b07qpb85ekuiqo3g0rr1t5i7	0	2	20170306105457
7raej913jv8rakna6u9fnhcfe6	0	4	20170306011558
gap46nnvqmkrcfbs8kjn978tk4	0	2	20170131150152
6okid3nfpiv8o6dbfi1g066ft4	1	1	20170107024215
0aorihf230oqa449tl0o3p5fk1	1	4	20170105141206
1vo26l0m7mlo44dme7h7q89643	0	1	20161227183621
uuu9chdvpma4i7vak3ootgaov5	0	1	20181002061900
38pu8mev32n1s3t52qej5798r6	0	5	20181001213838
qiced7b6h2mejuv43okgu833n1	0	4	20181001175249
9bb7bnbdeq8vihvue6vjaqmfe1	0	2	20181001172032
303sqg29d0opgo2e0j4lnb2uj5	1	4	20181001145608
08d9tplskab8vqcl0gajf4aqh2	1	2	20181001135557
8knnl055pnvic2d97v5csitl03	0	2	20181001130112
djmglllhnddlgor627lmkn66d3	0	5	20180707145436
0a9qspkvdul3rdf3kjonm5n2q3	0	1	20180512030556
lb3gmqstvla29lhqsutoj6nn76	0	3	20180126032722
q2mdc4bppjl15g7tg0l4a6rkn6	1	4	20170327164116
egc1suus9eo6pqo55mvvccja92	0	5	20170325221153
5lgnsdlbrd7io9848feoh0p1o5	0	4	20170317202142
fgii77anqgmc567nff7o1ln6h5	1	1	20170315045133
jeaetgj0igv78p6m245mia8587	0	2	20170308002312
0lg131cto7470s67psn6n25lm3	0	1	20170306090741
6u597l9i6up54e8v05daq0cq77	1	5	20170226014122
d4gk3lh9gf742h7icnkj8fs2i6	0	5	20170214004716
09m0mbcg0po954vvb93sn816s3	0	5	20170208053817
hrrrsqdrk5lrl3kv99fnp22eo6	0	2	20170103054143
bmtne4r1ggr5ldosr9l03fqv45	1	5	20170101224011
9bphfoq9r1k218vj2grl76oo81	0	1	20161230191216
pas2hd3b2qgv7vn0vggdllr2i0	0	4	20181002034200
sdlfl2ve3cs2rs80qk8r3maf24	0	1	20181002015854
ds4rrjp4fcm60b7hba851ch6f3	0	2	20181001172536
3qi3g54adlmno14b5lg89gk486	0	1	20181001164925
62fccthetkfvd1t2tf3v23t7c4	0	4	20181001143247
8vg7a5dei9ojbt2fc5auufov14	1	2	20181001140123
3g3fibgq4olbg76rf9rk11alg6	0	4	20180913044611
boonbgshkh9b2gtu3anps1u4k5	0	4	20180807174500
38fnvqhprir8lvctfm0dsk0ol5	0	4	20180630233823
s0bok81juvmo2pdata5evfdqh7	0	4	20180626204924
mkalr3sjc4eqhlqt5um60fujm1	0	4	20180626184012
o66dc6s4qo998lep8k112lmo42	0	4	20170326132147
me5dr0k46pj7457gg260ghcif3	0	3	20170302141444
l8jqsa90pnkq2jqfm52lrrliq2	0	2	20170228091321
enf06ekj1vn69jb1evtcgj1jt3	0	1	20170226141115
lk0bqvj77nh1ltdu9gsorreje1	0	5	20170211224417
u7m89lf99mbmhp98r5vq1t3h13	1	5	20170211060226
cl7i55vldaab3obp3j9lvm0sj0	0	4	20170210215606
3da1dco38p1lotjmmbpi54osd1	0	5	20170204050205
mm0cff626dp7ueqqbvpi16fv65	0	5	20170202005351
408i8ma5q9a6g9t49ed5rhmjd2	1	4	20161226175124
i8tuqe1e479lclv7u7t445h0n5	0	1	20181001230845
48s355han57a1obuf2aeago2p0	0	3	20181001225156
ir317d5d1bh0pafftlqod3kd41	0	4	20181001223038
r08tsuticpmlm1hq4jlekcemu2	0	4	20181001212803
uhmqfpi57nqc02prlrrc1mkob7	0	4	20181001202254
h3n8g8fm85bbvk0sg227a89de1	0	4	20181001134057
5lqbva0iiqb0p6vcs4d2d1flo2	1	3	20181001131714
62lu0vu060ir92p0ok846kdc06	1	5	20180902073134
0dcd2e49nlvtp1c009l2mert80	0	1	20180720080439
9mg07iehahud1oms282gve3jr5	0	5	20180717165037
3siquqstcd0tce6vf1prfcbel1	0	4	20170321154829
9rpf0vhmrisq8vfokj9boks016	0	2	20170224115002
reot9gqjjp0rsg2937p3c9s2g5	0	2	20170223162325
rgf806cmu23gae655k232vrg54	0	4	20170221034529
jbjmmii68qf0jfeqvdji5t7lp2	0	3	20170213155813
ouv897ul6hp4jfqpsfesqu4mj2	0	5	20170208051829
9e31j4nbghnmoci9i75kfnav21	0	4	20170206084916
rsv3idjnjf156cqa1oh10739a3	0	5	20170131143312
o53acf9so231okloq3pmnot3p2	1	5	20170107024837
qkt2aj9o01nqtff3chg2m4v5d0	0	5	20161222152119
vr7t27d25quov73m7hqt2pf1f5	0	4	20181002064002
e12n6nokh3iohf4fh388dtpjs6	0	2	20181001193146
2ah6s8atod47ib3qn4gqt0mif7	1	5	20181001154114
36l8kq2uj0gb4atp7q3sisn1v2	0	4	20181001143224
ieef5b8vam387t9qvcghhv4k84	0	4	20181001140242
ki7unubns4ru7cgssbr691lm53	0	4	20181001131008
qup11uogp51vlgmfd0joksna62	0	4	20180803101430
4a8eve4mr482ikrtvc0tllcq62	0	2	20180722092418
a6g6gna3lmdv9pqodmb7cbm145	0	5	20180704154629
84la79jhr43cosrkmodcevg6e3	0	3	20180126060945
10poeh0ncq7p3t89d3qtltneh2	0	5	20180118121631
lrjkb7a64bo5dhjbbs6cjp45p7	0	2	20170320153320
c85oh2eo5i2ujhtn66045f2s65	0	3	20170316122022
gm02qd9be1f6qcff1diq617d57	0	4	20170302202725
130leepeogc8pcmq06k2h4ctg5	0	4	20170216033940
o6rfcm6ilavce4q44bcom4mat0	0	2	20170210134729
ung63u4abmee3mvmgtgkbg0kc0	0	2	20170207004109
8ul9mqkb6sja9btp3lp8vkf571	0	3	20170131233542
dt05bk759ne4feo7j6i6nbtl36	0	2	20170131202034
kf5apjkp14fp3i9biv5easaed6	1	4	20170131165253
0htc50le6mtebt5hkbmn53j7d4	1	4	20170106192930
im1uo12amutgtaoh526evnvdr5	1	4	20161230211126
2na1i3atsrov2673rjoh016uk0	0	4	20161229194740
lap5urk86njjdhiijcmae44u74	0	5	20181002141056
j795mn5ndfgn9jila89op6t5k7	0	5	20181001201449
8nj0ipt0l8897160nb19m46jq4	0	1	20181001140126
73mmemp7l6ko5js9j0t1cma143	0	5	20181001131202
712gcibeal44vk56vg0vk80qs1	0	4	20181001125458
j8prckghit2i731i2t056ujea1	0	4	20180910050913
dhuk3gjmcmgve28suok07sc527	0	2	20180730013816
p5tsb0t4updo4fm2te3etd2oc4	0	4	20180720010756
uhlg8fr2vaejph65n7crkq4ln1	0	4	20180628045013
ur86rd70djk1c87objd88as5a1	0	5	20180126022642
cvm52jnul9ps0l74qmjieuqn16	0	4	20170404163826
5frluobg1hrj1gium6ibdqqhu0	0	5	20170319212417
7bvacui53acd3ss9es2va7kvd4	1	4	20170303123649
9rqna3gbv9jcm7pf1d76et5526	1	5	20170227184212
sjp7l4jqsbg165v6nvhu332hs5	0	4	20170216145425
c6aqi3o6gojd93lfidbtu94k06	0	2	20170210222218
arn0t29u7222ld80u64ejvkf12	0	4	20170205184007
f7hupgejrnnk7tocmj3042db82	0	4	20170107021942
uoq16u4hrniriuia5s75g0emh5	1	4	20170106185216
vfjknnkbfe7rcr0bhusrpf7493	0	2	20161229122549
qna9b7itt8ahjres8oq2ticou6	0	4	20161226022714
smbhmln296nvk044gfrk9c2ua4	0	4	20181002124346
